block_id,street,barrio,tipo_c,red_jerarq,n_lines_on,lines_on,n_lines_walk,lines_walk,buses_hour_walk,buses_hour_on,n_stops_walk
29190,"DELLEPIANE, LUIS, TTE. GRAL.",Flores,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,8,004 007 050 056 076 097 103 145,8,004 007 050 056 076 097 101 103,191.9,81.7,2
29191,"DELLEPIANE, LUIS, TTE. GRAL.",Flores,AVENIDA,VÍA LOCAL,2,076 180,8,004 007 050 056 076 097 101 103,191.9,18.3,1
29192,LAFUENTE AV.,Flores,AVENIDA,VÍA LOCAL,2,076 145,8,004 007 050 056 076 097 101 103,191.9,12.3,2
29193,"PERON, EVA AV.",Flores,AVENIDA,VÍA LOCAL,6,004 007 050 056 097 103,8,004 007 050 056 076 097 101 103,191.9,69.4,4
29194,"PERON, EVA AV.",Flores,AVENIDA,VÍA LOCAL,8,004 007 050 056 076 097 101 103,8,004 007 050 056 076 097 101 103,191.9,100.2,5
29195,LAFUENTE AV.,Flores,AVENIDA,VÍA LOCAL,8,004 007 050 056 076 097 101 103,8,004 007 050 056 076 097 101 103,191.9,100.2,1
29196,LAFUENTE AV.,Flores,AVENIDA,VÍA LOCAL,9,004 007 050 056 076 097 103 145 180,8,004 007 050 056 076 097 101 103,191.9,87.7,0
29197,"DELLEPIANE, LUIS, TTE. GRAL.",Villa Lugano,AVENIDA,VÍA LOCAL,0,,7,056 080 086 117 143 185 193,161.7,0.0,0
29198,CASTAÑARES AV.,Parque Avellaneda,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,0,,0.0,0.0,0
29199,CASTAÑARES AV.,Villa Soldati,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,0,,0.0,0.0,0
29200,CASTAÑARES AV.,Villa Soldati,AVENIDA,VÍA LOCAL,0,,1,046,20.0,0.0,0
29201,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,Villa Soldati,SUBIDA AUTOPISTA,VÍA LOCAL,0,,0,,0.0,0.0,0
29202,CASTAÑARES AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,0,,0,,0.0,0.0,0
29203,AUTOPISTA PERITO MORENO,,BAJADA AUTOPISTA,VÍA TRONCAL,2,114 193,6,046 056 086 101 114 193,104.5,14.0,1
29204,AUTOPISTA PERITO MORENO,,ENLACE AUTOPISTA,VÍA TRONCAL,6,008 053 057 096 136 195,0,,0.0,20.7,0
29205,AUTOPISTA PERITO MORENO,Parque Avellaneda,BAJADA AUTOPISTA,VÍA TRONCAL,0,,0,,0.0,0.0,0
29206,AUTOPISTA PERITO MORENO,Parque Avellaneda,AUTOPISTA,VÍA TRONCAL,7,008 053 057 096 126 136 195,0,,0.0,22.7,0
29207,AUTOPISTA PERITO MORENO,Parque Avellaneda,SUBIDA AUTOPISTA,VÍA TRONCAL,7,008 053 057 096 126 136 195,8,004 049 055 063 088 092 126 180,248.5,22.7,0
29208,AUTOPISTA PERITO MORENO,,AUTOPISTA,VÍA TRONCAL,6,008 053 057 096 136 195,0,,0.0,20.7,0
29209,AUTOPISTA PERITO MORENO,Villa Luro,SUBIDA AUTOPISTA,VÍA TRONCAL,2,008 096,12,001 002 008 046 063 086 088 096 113 136 163 182,295.5,2.3,0
29210,AUTOPISTA PERITO MORENO,,AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,0,,0.0,18.4,0
29211,AUTOPISTA PERITO MORENO,Liniers,SUBIDA AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,20,001 002 008 034 046 047 080 088 096 108 109 117 136 153 163 166 172 174 182 185,593.5,18.4,0
29212,AUTOPISTA PERITO MORENO,Liniers,AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,0,,0.0,18.4,0
29213,AUTOPISTA PERITO MORENO,Liniers,BAJADA AUTOPISTA,VÍA TRONCAL,0,,15,004 008 034 047 080 088 096 106 108 109 117 136 163 166 172,469.9,0.0,0
29214,AUTOPISTA PERITO MORENO,Liniers,AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,4,021 047 080 172,147.2,18.4,1
29215,AUTOPISTA PERITO MORENO,Liniers,AUTOPISTA,VÍA TRONCAL,2,057 136,4,021 047 080 172,147.2,16.0,2
29216,AUTOPISTA PERITO MORENO,Liniers,AUTOPISTA,VÍA TRONCAL,2,057 136,0,,0.0,15.0,0
29217,AUTOPISTA PERITO MORENO,Liniers,ENLACE AUTOPISTA,VÍA TRONCAL,1,195,7,001 021 028 047 080 117 172,293.8,0.2,0
29218,AUTOPISTA PERITO MORENO,Versalles,ENLACE AUTOPISTA,VÍA TRONCAL,1,053,0,,0.0,2.1,0
29219,AUTOPISTA PERITO MORENO,Liniers,ENLACE AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,0,,0.0,17.4,0
29220,AUTOPISTA PERITO MORENO,Liniers,SUBIDA AUTOPISTA,VÍA TRONCAL,0,,8,021 034 047 106 108 109 166 172,297.3,0.0,0
29221,AUTOPISTA PERITO MORENO,Liniers,AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,0,,0.0,17.4,0
29222,AUTOPISTA PERITO MORENO,Liniers,BAJADA AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,15,001 002 008 034 047 080 096 108 136 153 163 166 172 174 182,464.8,17.4,0
29223,AUTOPISTA PERITO MORENO,,AUTOPISTA,VÍA TRONCAL,4,053 057 136 195,0,,0.0,17.4,0
29224,AUTOPISTA PERITO MORENO,Villa Luro,BAJADA AUTOPISTA,VÍA TRONCAL,6,008 053 057 096 136 195,11,001 002 008 046 086 088 096 113 136 163 182,271.5,19.7,0
29225,AUTOPISTA PERITO MORENO,Parque Avellaneda,BAJADA AUTOPISTA,VÍA TRONCAL,7,008 053 057 096 126 136 195,8,004 046 049 055 088 092 126 180,246.3,19.7,0
